Serial Number;205145
Device Identity;20514510mH2O
Exported from File;C:\Users\Mika\Documents\Privat\Studium\Master\Lectures\02_glaciology\Data\2024-08-23\205145-10mH2O_23_08_2024-08_30_00.DX5 
Record Start Time;23.08.2024 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
439;;23/08/2024;08:37:18;782,40970;15,096;0,00000;
440;;23/08/2024;08:37:19;782,44020;15,096;0,00000;
441;;23/08/2024;08:37:20;782,47070;15,096;0,00000;
442;;23/08/2024;08:37:21;782,44020;15,096;0,00000;
443;;23/08/2024;08:37:22;782,44020;15,096;0,00000;
444;;23/08/2024;08:37:23;782,44020;15,096;0,00000;
445;;23/08/2024;08:37:24;782,47070;15,096;0,00000;
446;;23/08/2024;08:37:25;782,40970;15,079;0,00000;
447;;23/08/2024;08:37:26;782,40970;15,096;0,00000;
448;;23/08/2024;08:37:27;782,47070;15,096;0,00000;
449;;23/08/2024;08:37:28;782,47070;15,079;0,00000;
450;;23/08/2024;08:37:29;782,47070;15,096;0,00000;
451;;23/08/2024;08:37:30;782,48600;15,096;0,00000;
452;;23/08/2024;08:37:31;782,47070;15,096;0,00000;
453;;23/08/2024;08:37:32;782,47070;15,079;0,00000;
454;;23/08/2024;08:37:33;782,44020;15,079;0,00000;
455;;23/08/2024;08:37:34;782,54700;15,079;0,00000;
456;;23/08/2024;08:37:35;782,47070;15,096;0,00000;
457;;23/08/2024;08:37:36;782,63850;15,096;0,00000;
458;;23/08/2024;08:37:37;782,59280;15,079;0,00000;
459;;23/08/2024;08:37:38;782,54700;15,079;0,00000;
460;;23/08/2024;08:37:39;782,54700;15,079;0,00000;
461;;23/08/2024;08:37:40;782,59280;15,079;0,00000;
462;;23/08/2024;08:37:41;782,54700;15,079;0,00000;
463;;23/08/2024;08:37:42;782,54700;15,079;0,00000;
464;;23/08/2024;08:37:43;782,56230;15,079;0,00000;
465;;23/08/2024;08:37:44;782,56230;15,079;0,00000;
466;;23/08/2024;08:37:45;782,56230;15,079;0,00000;
467;;23/08/2024;08:37:46;782,56230;15,079;0,00000;
468;;23/08/2024;08:37:47;782,56230;15,079;0,00000;
469;;23/08/2024;08:37:48;782,56230;15,079;0,00000;
470;;23/08/2024;08:37:49;782,56230;15,079;0,00000;
471;;23/08/2024;08:37:50;782,56230;15,079;0,00000;
472;;23/08/2024;08:37:51;782,56230;15,061;0,00000;
473;;23/08/2024;08:37:52;782,59280;15,061;0,00000;
474;;23/08/2024;08:37:53;782,54700;15,079;0,00000;
475;;23/08/2024;08:37:54;782,54700;15,061;0,00000;
476;;23/08/2024;08:37:55;782,13500;15,061;0,00000;
477;;23/08/2024;08:37:56;781,31100;15,064;0,00000;
478;;23/08/2024;08:37:57;782,11980;15,061;0,00000;
479;;23/08/2024;08:37:58;782,08920;15,061;0,00000;
480;;23/08/2024;08:37:59;782,08920;15,061;0,00000;
481;;23/08/2024;08:38:00;782,05870;15,061;0,00000;
482;;23/08/2024;08:38:01;782,04350;15,061;0,00000;
483;;23/08/2024;08:38:02;782,11980;15,061;0,00000;
484;;23/08/2024;08:38:03;782,05870;15,061;0,00000;
485;;23/08/2024;08:38:04;782,04350;15,043;0,00000;
486;;23/08/2024;08:38:05;782,08920;15,061;0,00000;
487;;23/08/2024;08:38:06;782,08920;15,061;0,00000;
488;;23/08/2024;08:38:07;782,07400;15,043;0,00000;
489;;23/08/2024;08:38:08;782,07400;15,061;0,00000;
490;;23/08/2024;08:38:09;782,11980;15,061;0,00000;
491;;23/08/2024;08:38:10;782,11980;15,061;0,00000;
492;;23/08/2024;08:38:11;782,08920;15,043;0,00000;
493;;23/08/2024;08:38:12;782,11980;15,061;0,00000;
494;;23/08/2024;08:38:13;782,08920;15,061;0,00000;
495;;23/08/2024;08:38:14;782,16550;15,043;0,00000;
496;;23/08/2024;08:38:15;782,08920;15,061;0,00000;
497;;23/08/2024;08:38:16;782,16550;15,043;0,00000;
498;;23/08/2024;08:38:17;782,13500;15,043;0,00000;
499;;23/08/2024;08:38:18;782,13500;15,043;0,00000;
500;;23/08/2024;08:38:19;782,13500;15,043;0,00000;
501;;23/08/2024;08:38:20;782,13500;15,043;0,00000;
502;;23/08/2024;08:38:21;782,13500;15,043;0,00000;
503;;23/08/2024;08:38:22;782,11980;15,025;0,00000;
504;;23/08/2024;08:38:23;782,16550;15,043;0,00000;
505;;23/08/2024;08:38:24;782,22660;15,061;0,00000;
506;;23/08/2024;08:38:25;782,15030;15,043;0,00000;
507;;23/08/2024;08:38:26;782,07400;15,043;0,00000;
508;;23/08/2024;08:38:27;781,86040;15,043;0,00000;
509;;23/08/2024;08:38:28;782,01290;15,025;0,00000;
510;;23/08/2024;08:38:29;782,08920;15,025;0,00000;
511;;23/08/2024;08:38:30;782,11980;15,025;0,00000;
512;;23/08/2024;08:38:31;782,04350;15,025;0,00000;
513;;23/08/2024;08:38:32;782,37920;15,025;0,00000;
514;;23/08/2024;08:38:33;782,47070;15,025;0,00000;
515;;23/08/2024;08:38:34;782,24180;15,025;0,00000;
516;;23/08/2024;08:38:35;782,04350;15,025;0,00000;
517;;23/08/2024;08:38:36;781,96720;15,025;0,00000;
518;;23/08/2024;08:38:37;782,19600;15,008;0,00000;
519;;23/08/2024;08:38:38;781,92140;15,008;0,00000;
520;;23/08/2024;08:38:39;782,15030;15,008;0,00000;
521;;23/08/2024;08:38:40;782,08920;14,990;0,00000;
522;;23/08/2024;08:38:41;782,08920;14,990;0,00000;
523;;23/08/2024;08:38:42;782,40970;14,972;0,00000;
524;;23/08/2024;08:38:43;782,15030;14,972;0,00000;
525;;23/08/2024;08:38:44;782,11980;14,954;0,00000;
526;;23/08/2024;08:38:45;782,02820;14,954;0,00000;
527;;23/08/2024;08:38:46;782,22660;14,938;0,00000;
528;;23/08/2024;08:38:47;782,42490;14,938;0,00000;
529;;23/08/2024;08:38:48;782,40970;14,919;0,00000;
530;;23/08/2024;08:38:49;781,79930;14,906;0,00000;
531;;23/08/2024;08:38:50;782,05870;14,901;0,00000;
532;;23/08/2024;08:38:51;781,99770;14,883;0,00000;
533;;23/08/2024;08:38:52;781,93660;14,866;0,00000;
534;;23/08/2024;08:38:53;781,98240;14,866;0,00000;
535;;23/08/2024;08:38:54;782,08920;14,830;0,00000;
536;;23/08/2024;08:38:55;782,24180;14,830;0,00000;
537;;23/08/2024;08:38:56;782,36390;14,830;0,00000;
538;;23/08/2024;08:38:57;782,59280;14,795;0,00000;
539;;23/08/2024;08:38:58;782,50120;14,795;0,00000;
540;;23/08/2024;08:38:59;782,22660;14,759;0,00000;
541;;23/08/2024;08:39:00;782,34860;14,759;0,00000;
542;;23/08/2024;08:39:01;782,39440;14,741;0,00000;
543;;23/08/2024;08:39:02;782,40970;14,706;0,00000;
544;;23/08/2024;08:39:03;782,40970;14,706;0,00000;
545;;23/08/2024;08:39:04;782,37920;14,669;0,00000;
546;;23/08/2024;08:39:05;782,50120;14,669;0,00000;
547;;23/08/2024;08:39:06;781,84510;14,653;0,00000;
548;;23/08/2024;08:39:07;783,70670;14,635;0,00000;
549;;23/08/2024;08:39:08;790,48160;14,614;1,01690;
550;;23/08/2024;08:39:09;790,58840;14,595;1,18630;
551;;23/08/2024;08:39:10;790,13060;14,542;1,23920;
552;;23/08/2024;08:39:11;789,50500;14,417;1,17570;
553;;23/08/2024;08:39:12;788,75730;14,222;1,17570;
554;;23/08/2024;08:39:13;788,25380;13,957;1,19690;
555;;23/08/2024;08:39:14;788,17750;13,617;1,21800;
556;;23/08/2024;08:39:15;787,99440;13,205;1,22860;
557;;23/08/2024;08:39:16;787,94860;12,790;1,23920;
558;;23/08/2024;08:39:17;787,90280;12,338;1,22860;
559;;23/08/2024;08:39:18;787,78080;11,904;1,23920;
560;;23/08/2024;08:39:19;787,67400;11,469;1,24980;
561;;23/08/2024;08:39:20;787,90280;11,031;1,23920;
562;;23/08/2024;08:39:21;788,05540;10,610;1,24980;
563;;23/08/2024;08:39:22;788,23850;10,208;1,24980;
564;;23/08/2024;08:39:23;788,26900;9,839;1,23920;
565;;23/08/2024;08:39:24;788,31480;9,488;1,23920;
566;;23/08/2024;08:39:25;788,39110;9,173;1,23920;
567;;23/08/2024;08:39:26;788,31480;8,821;1,23920;
568;;23/08/2024;08:39:27;788,58950;8,543;1,21800;
569;;23/08/2024;08:39:28;788,78780;8,241;1,20740;
570;;23/08/2024;08:39:29;788,81840;7,980;1,18630;
571;;23/08/2024;08:39:30;788,83360;7,737;1,18630;
572;;23/08/2024;08:39:31;788,90990;7,494;1,18630;
573;;23/08/2024;08:39:32;789,01670;7,287;1,19690;
574;;23/08/2024;08:39:33;788,97090;7,081;1,19690;
575;;23/08/2024;08:39:34;788,74210;6,877;1,19690;
576;;23/08/2024;08:39:35;789,04720;6,703;1,17570;
577;;23/08/2024;08:39:36;789,01670;6,516;1,16510;
578;;23/08/2024;08:39:37;789,09300;6,364;1,17570;
579;;23/08/2024;08:39:38;789,30660;6,193;1,16510;
580;;23/08/2024;08:39:39;789,55080;6,042;1,16510;
581;;23/08/2024;08:39:40;789,36770;5,890;1,14400;
582;;23/08/2024;08:39:41;789,07780;5,757;1,13340;
583;;23/08/2024;08:39:42;789,19980;5,625;1,12280;
584;;23/08/2024;08:39:43;789,36770;5,510;1,11220;
585;;23/08/2024;08:39:44;789,21510;5,396;1,11220;
586;;23/08/2024;08:39:45;789,19980;5,282;1,11220;
587;;23/08/2024;08:39:46;789,42870;5,167;1,10160;
588;;23/08/2024;08:39:47;789,29140;5,052;1,10160;
589;;23/08/2024;08:39:48;789,10830;4,938;1,10160;
590;;23/08/2024;08:39:49;789,26090;4,843;1,10160;
591;;23/08/2024;08:39:50;789,24560;4,747;1,09100;
592;;23/08/2024;08:39:51;789,26090;4,632;1,09100;
593;;23/08/2024;08:39:52;789,26090;4,536;1,10160;
594;;23/08/2024;08:39:53;789,42870;4,439;1,10160;
595;;23/08/2024;08:39:54;789,61180;4,343;1,09100;
596;;23/08/2024;08:39:55;789,45920;4,268;1,08050;
597;;23/08/2024;08:39:56;789,30660;4,171;1,06990;
598;;23/08/2024;08:39:57;789,39820;4,094;1,08050;
599;;23/08/2024;08:39:58;789,32190;4,017;1,08050;
600;;23/08/2024;08:39:59;789,36770;3,940;1,08050;
601;;23/08/2024;08:40:00;789,36770;3,863;1,08050;
602;;23/08/2024;08:40:01;789,27610;3,786;1,08050;
603;;23/08/2024;08:40:02;789,30660;3,708;1,09100;
604;;23/08/2024;08:40:03;789,33720;3,651;1,08050;
605;;23/08/2024;08:40:04;789,38290;3,574;1,08050;
606;;23/08/2024;08:40:05;789,41350;3,516;1,08050;
607;;23/08/2024;08:40:06;789,65760;3,438;1,08050;
608;;23/08/2024;08:40:07;789,85600;3,399;1,08050;
609;;23/08/2024;08:40:08;789,47450;3,341;1,08050;
610;;23/08/2024;08:40:09;789,50500;3,283;1,06990;
611;;23/08/2024;08:40:10;789,50500;3,226;1,05930;
612;;23/08/2024;08:40:11;789,53550;3,167;1,05930;
613;;23/08/2024;08:40:12;789,47450;3,128;1,05930;
614;;23/08/2024;08:40:13;789,48970;3,070;1,05930;
615;;23/08/2024;08:40:14;789,64230;3,031;1,06990;
616;;23/08/2024;08:40:15;789,47450;2,973;1,06990;
617;;23/08/2024;08:40:16;789,47450;2,933;1,06990;
618;;23/08/2024;08:40:17;789,73390;2,895;1,06990;
619;;23/08/2024;08:40:18;789,50500;2,837;1,05930;
620;;23/08/2024;08:40:19;789,56600;2,797;1,05930;
621;;23/08/2024;08:40:20;789,64230;2,759;1,06990;
622;;23/08/2024;08:40:21;789,76440;2,720;1,06990;
623;;23/08/2024;08:40:22;789,55080;2,701;1,05930;
624;;23/08/2024;08:40:23;789,23030;2,662;1,05930;
625;;23/08/2024;08:40:24;789,42870;2,604;1,05930;
626;;23/08/2024;08:40:25;789,73390;2,604;1,05930;
627;;23/08/2024;08:40:26;789,59660;2,563;1,05930;
628;;23/08/2024;08:40:27;789,55080;2,526;1,05930;
629;;23/08/2024;08:40:28;789,82540;2,506;1,04870;
630;;23/08/2024;08:40:29;789,59660;2,467;1,04870;
631;;23/08/2024;08:40:30;789,59660;2,448;1,04870;
632;;23/08/2024;08:40:31;789,62710;2,408;1,04870;
633;;23/08/2024;08:40:32;789,73390;2,389;1,04870;
634;;23/08/2024;08:40:33;789,88650;2,369;1,04870;
635;;23/08/2024;08:40:34;789,64230;2,331;1,05930;
636;;23/08/2024;08:40:35;789,33720;2,311;1,05930;
637;;23/08/2024;08:40:36;789,64230;2,292;1,05930;
638;;23/08/2024;08:40:37;789,77970;2,253;1,04870;
639;;23/08/2024;08:40:38;789,61180;2,233;1,04870;
640;;23/08/2024;08:40:39;789,55080;2,213;1,04870;
641;;23/08/2024;08:40:40;789,45920;2,193;1,04870;
642;;23/08/2024;08:40:41;789,65760;2,175;1,04870;
643;;23/08/2024;08:40:42;789,70340;2,155;1,04870;
644;;23/08/2024;08:40:43;789,58130;2,135;1,04870;
645;;23/08/2024;08:40:44;789,47450;2,097;1,04870;
646;;23/08/2024;08:40:45;789,65760;2,097;1,04870;
647;;23/08/2024;08:40:46;789,85600;2,077;1,05930;
648;;23/08/2024;08:40:47;789,79490;2,057;1,04870;
649;;23/08/2024;08:40:48;789,85600;2,037;1,05930;
650;;23/08/2024;08:40:49;789,74910;2,019;1,05930;
651;;23/08/2024;08:40:50;789,74910;1,999;1,05930;
652;;23/08/2024;08:40:51;789,70340;1,979;1,05930;
653;;23/08/2024;08:40:52;789,55080;1,979;1,05930;
654;;23/08/2024;08:40:53;789,67290;1,958;1,04870;
655;;23/08/2024;08:40:54;789,68810;1,940;1,05930;
656;;23/08/2024;08:40:55;789,84070;1,920;1,05930;
657;;23/08/2024;08:40:56;789,90170;1,920;1,04870;
658;;23/08/2024;08:40:57;789,76440;1,900;1,04870;
659;;23/08/2024;08:40:58;789,48970;1,880;1,03810;
660;;23/08/2024;08:40:59;789,81020;1,861;1,04870;
661;;23/08/2024;08:41:00;789,44400;1,861;1,03810;
662;;23/08/2024;08:41:01;789,56600;1,861;1,02750;
663;;23/08/2024;08:41:02;789,64230;1,842;1,02750;
664;;23/08/2024;08:41:03;789,94750;1,822;1,02750;
665;;23/08/2024;08:41:04;789,79490;1,803;1,02750;
666;;23/08/2024;08:41:05;789,79490;1,803;1,01690;
667;;23/08/2024;08:41:06;789,56600;1,783;1,02750;
668;;23/08/2024;08:41:07;789,77970;1,783;1,01690;
669;;23/08/2024;08:41:08;789,64230;1,764;1,02750;
670;;23/08/2024;08:41:09;789,64230;1,764;1,02750;
671;;23/08/2024;08:41:10;789,73390;1,743;1,02750;
672;;23/08/2024;08:41:11;789,81020;1,743;1,02750;
673;;23/08/2024;08:41:12;790,11540;1,725;1,01690;
674;;23/08/2024;08:41:13;789,68810;1,725;1,01690;
675;;23/08/2024;08:41:14;789,68810;1,705;1,01690;
676;;23/08/2024;08:41:15;789,38290;1,705;1,01690;
677;;23/08/2024;08:41:16;789,53550;1,685;1,01690;
678;;23/08/2024;08:41:17;789,74910;1,666;1,02750;
679;;23/08/2024;08:41:18;789,82540;1,666;1,01690;
680;;23/08/2024;08:41:19;789,77970;1,646;1,01690;
681;;23/08/2024;08:41:20;789,74910;1,646;1,01690;
682;;23/08/2024;08:41:21;789,74910;1,626;1,01690;
683;;23/08/2024;08:41:22;789,55080;1,606;1,01690;
684;;23/08/2024;08:41:23;789,52030;1,586;1,01690;
685;;23/08/2024;08:41:24;789,82540;1,586;1,01690;
686;;23/08/2024;08:41:25;789,90170;1,567;1,00630;
687;;23/08/2024;08:41:26;789,94750;1,567;1,01690;
688;;23/08/2024;08:41:27;789,71860;1,548;1,01690;
689;;23/08/2024;08:41:28;789,64230;1,548;1,01690;
690;;23/08/2024;08:41:29;789,79490;1,527;1,00630;
691;;23/08/2024;08:41:30;789,48970;1,508;1,01690;
692;;23/08/2024;08:41:31;789,59660;1,508;1,01690;
693;;23/08/2024;08:41:32;789,47450;1,489;1,01690;
694;;23/08/2024;08:41:33;789,67290;1,489;1,01690;
695;;23/08/2024;08:41:34;789,71860;1,469;1,00630;
696;;23/08/2024;08:41:35;789,76440;1,449;1,00630;
697;;23/08/2024;08:41:36;789,71860;1,449;1,00630;
698;;23/08/2024;08:41:37;789,87120;1,429;1,01690;
699;;23/08/2024;08:41:38;789,71860;1,429;1,00630;
700;;23/08/2024;08:41:39;789,76440;1,410;1,00630;
701;;23/08/2024;08:41:40;789,84070;1,410;1,00630;
702;;23/08/2024;08:41:41;789,96280;1,391;1,00630;
703;;23/08/2024;08:41:42;789,61180;1,410;1,00630;
704;;23/08/2024;08:41:43;789,76440;1,391;1,00630;
705;;23/08/2024;08:41:44;789,71860;1,371;1,00630;
706;;23/08/2024;08:41:45;789,91700;1,371;1,00630;
707;;23/08/2024;08:41:46;789,79490;1,352;1,00630;
708;;23/08/2024;08:41:47;789,53550;1,352;1,00630;
709;;23/08/2024;08:41:48;789,58130;1,352;1,00630;
710;;23/08/2024;08:41:49;789,76440;1,352;0,99580;
711;;23/08/2024;08:41:50;789,99330;1,332;1,00630;
712;;23/08/2024;08:41:51;789,56600;1,332;1,00630;
713;;23/08/2024;08:41:52;789,61180;1,332;1,00630;
714;;23/08/2024;08:41:53;780,89900;1,320;1,03810;
715;;23/08/2024;08:41:54;781,78410;1,320;0,03180;
716;;23/08/2024;08:41:55;781,25000;1,300;0,00000;
717;;23/08/2024;08:41:56;781,20420;1,300;0,00000;
718;;23/08/2024;08:41:57;781,32630;1,300;0,00000;
719;;23/08/2024;08:41:58;781,82980;1,300;0,00000;
720;;23/08/2024;08:41:59;781,86040;1,300;0,00000;
721;;23/08/2024;08:42:00;781,95190;1,320;0,00000;
722;;23/08/2024;08:42:01;781,82980;1,300;0,00000;
723;;23/08/2024;08:42:02;781,93660;1,320;0,00000;
724;;23/08/2024;08:42:03;781,79930;1,320;0,00000;
725;;23/08/2024;08:42:04;781,70780;1,338;0,00000;
726;;23/08/2024;08:42:05;781,78410;1,358;0,00000;
727;;23/08/2024;08:42:06;781,86040;1,379;0,00000;
728;;23/08/2024;08:42:07;781,86040;1,398;0,00000;
729;;23/08/2024;08:42:08;781,98240;1,398;0,00000;
730;;23/08/2024;08:42:09;781,98240;1,437;0,00000;
731;;23/08/2024;08:42:10;781,96720;1,457;0,00000;
732;;23/08/2024;08:42:11;781,96720;1,478;0,00000;
733;;23/08/2024;08:42:12;781,84510;1,496;0,00000;
734;;23/08/2024;08:42:13;781,89090;1,516;0,00000;
735;;23/08/2024;08:42:14;781,99770;1,536;0,00000;
736;;23/08/2024;08:42:15;782,11980;1,575;0,00000;
737;;23/08/2024;08:42:16;781,99770;1,594;0,00000;
738;;23/08/2024;08:42:17;781,92140;1,615;0,00000;
739;;23/08/2024;08:42:18;781,60100;1,653;0,00000;
740;;23/08/2024;08:42:19;781,79930;1,672;0,00000;
741;;23/08/2024;08:42:20;787,00260;1,708;0,00000;
742;;23/08/2024;08:42:21;794,63200;1,725;1,08050;
743;;23/08/2024;08:42:22;794,64720;1,743;1,12280;
744;;23/08/2024;08:42:23;794,64720;1,783;1,14400;
745;;23/08/2024;08:42:24;794,64720;1,803;1,14400;
746;;23/08/2024;08:42:25;794,64720;1,822;1,14400;
747;;23/08/2024;08:42:26;794,58620;1,842;1,14400;
748;;23/08/2024;08:42:27;794,60140;1,861;1,13340;
749;;23/08/2024;08:42:28;794,64720;1,880;1,13340;
750;;23/08/2024;08:42:29;795,07450;1,880;1,14400;
751;;23/08/2024;08:42:30;794,92190;1,880;1,14400;
752;;23/08/2024;08:42:31;794,90660;1,880;1,15450;
753;;23/08/2024;08:42:32;794,92190;1,900;1,15450;
754;;23/08/2024;08:42:33;794,90660;1,920;1,15450;
755;;23/08/2024;08:42:34;794,90660;1,920;1,15450;
756;;23/08/2024;08:42:35;794,90660;1,900;1,15450;
757;;23/08/2024;08:42:36;794,90660;1,920;1,14400;
758;;23/08/2024;08:42:37;794,87610;1,920;1,15450;
759;;23/08/2024;08:42:38;794,83030;1,900;1,14400;
760;;23/08/2024;08:42:39;794,87610;1,900;1,15450;
761;;23/08/2024;08:42:40;794,90660;1,920;1,15450;
762;;23/08/2024;08:42:41;794,86080;1,900;1,15450;
763;;23/08/2024;08:42:42;794,84560;1,900;1,15450;
764;;23/08/2024;08:42:43;794,84560;1,900;1,15450;
765;;23/08/2024;08:42:44;794,87610;1,900;1,15450;
766;;23/08/2024;08:42:45;794,84560;1,900;1,15450;
767;;23/08/2024;08:42:46;794,84560;1,900;1,15450;
768;;23/08/2024;08:42:47;794,84560;1,880;1,15450;
769;;23/08/2024;08:42:48;794,83030;1,900;1,15450;
770;;23/08/2024;08:42:49;794,84560;1,880;1,15450;
771;;23/08/2024;08:42:50;794,84560;1,880;1,15450;
772;;23/08/2024;08:42:51;794,83030;1,880;1,15450;
773;;23/08/2024;08:42:52;794,83030;1,880;1,16510;
774;;23/08/2024;08:42:53;794,84560;1,861;1,15450;
775;;23/08/2024;08:42:54;794,87610;1,861;1,16510;
776;;23/08/2024;08:42:55;794,84560;1,861;1,16510;
777;;23/08/2024;08:42:56;794,84560;1,861;1,16510;
778;;23/08/2024;08:42:57;794,83030;1,842;1,16510;
779;;23/08/2024;08:42:58;794,83030;1,842;1,16510;
780;;23/08/2024;08:42:59;794,87610;1,842;1,16510;
781;;23/08/2024;08:43:00;794,84560;1,842;1,17570;
782;;23/08/2024;08:43:01;794,84560;1,842;1,16510;
783;;23/08/2024;08:43:02;794,87610;1,842;1,16510;
784;;23/08/2024;08:43:03;794,84560;1,842;1,16510;
785;;23/08/2024;08:43:04;794,83030;1,842;1,16510;
786;;23/08/2024;08:43:05;794,84560;1,842;1,15450;
787;;23/08/2024;08:43:06;794,83030;1,822;1,15450;
788;;23/08/2024;08:43:07;794,87610;1,822;1,16510;
789;;23/08/2024;08:43:08;794,87610;1,822;1,16510;
790;;23/08/2024;08:43:09;794,84560;1,822;1,15450;
791;;23/08/2024;08:43:10;794,87610;1,822;1,16510;
792;;23/08/2024;08:43:11;794,87610;1,822;1,17570;
793;;23/08/2024;08:43:12;794,84560;1,822;1,16510;
794;;23/08/2024;08:43:13;794,84560;1,822;1,16510;
795;;23/08/2024;08:43:14;794,83030;1,822;1,16510;
796;;23/08/2024;08:43:15;794,83030;1,822;1,16510;
797;;23/08/2024;08:43:16;794,84560;1,822;1,16510;
798;;23/08/2024;08:43:17;794,84560;1,822;1,15450;
799;;23/08/2024;08:43:18;794,87610;1,822;1,16510;
800;;23/08/2024;08:43:19;794,84560;1,822;1,16510;
801;;23/08/2024;08:43:20;794,87610;1,822;1,16510;
802;;23/08/2024;08:43:21;794,84560;1,822;1,16510;
803;;23/08/2024;08:43:22;794,84560;1,803;1,16510;
804;;23/08/2024;08:43:23;794,87610;1,803;1,16510;
805;;23/08/2024;08:43:24;794,87610;1,803;1,15450;
806;;23/08/2024;08:43:25;794,84560;1,803;1,15450;
807;;23/08/2024;08:43:26;794,81510;1,803;1,17570;
808;;23/08/2024;08:43:27;794,84560;1,822;1,16510;
809;;23/08/2024;08:43:28;794,84560;1,803;1,16510;
810;;23/08/2024;08:43:29;794,84560;1,803;1,16510;
811;;23/08/2024;08:43:30;794,87610;1,783;1,15450;
812;;23/08/2024;08:43:31;794,87610;1,803;1,16510;
813;;23/08/2024;08:43:32;794,87610;1,803;1,17570;
814;;23/08/2024;08:43:33;794,89140;1,803;1,16510;
815;;23/08/2024;08:43:34;794,84560;1,803;1,16510;
816;;23/08/2024;08:43:35;794,87610;1,803;1,16510;
817;;23/08/2024;08:43:36;794,84560;1,803;1,16510;
818;;23/08/2024;08:43:37;794,84560;1,803;1,16510;
819;;23/08/2024;08:43:38;794,84560;1,803;1,16510;
820;;23/08/2024;08:43:39;794,87610;1,803;1,16510;
821;;23/08/2024;08:43:40;794,84560;1,803;1,16510;
822;;23/08/2024;08:43:41;794,84560;1,803;1,16510;
823;;23/08/2024;08:43:42;794,84560;1,803;1,17570;
824;;23/08/2024;08:43:43;794,84560;1,803;1,17570;
825;;23/08/2024;08:43:44;794,84560;1,803;1,16510;
826;;23/08/2024;08:43:45;794,84560;1,803;1,17570;
827;;23/08/2024;08:43:46;794,84560;1,803;1,17570;
828;;23/08/2024;08:43:47;794,87610;1,803;1,17570;
829;;23/08/2024;08:43:48;794,84560;1,803;1,17570;
830;;23/08/2024;08:43:49;794,84560;1,803;1,17570;
831;;23/08/2024;08:43:50;794,84560;1,803;1,17570;
832;;23/08/2024;08:43:51;794,87610;1,803;1,17570;
833;;23/08/2024;08:43:52;794,89140;1,803;1,17570;
834;;23/08/2024;08:43:53;794,84560;1,803;1,17570;
835;;23/08/2024;08:43:54;794,89140;1,803;1,17570;
836;;23/08/2024;08:43:55;794,87610;1,803;1,17570;
837;;23/08/2024;08:43:56;794,87610;1,803;1,17570;
838;;23/08/2024;08:43:57;794,84560;1,803;1,17570;
839;;23/08/2024;08:43:58;794,81510;1,803;1,17570;
840;;23/08/2024;08:43:59;794,84560;1,803;1,17570;
841;;23/08/2024;08:44:00;794,84560;1,803;1,17570;
842;;23/08/2024;08:44:01;794,87610;1,822;1,17570;
843;;23/08/2024;08:44:02;794,84560;1,803;1,17570;
844;;23/08/2024;08:44:03;794,87610;1,822;1,17570;
845;;23/08/2024;08:44:04;794,87610;1,822;1,17570;
846;;23/08/2024;08:44:05;794,87610;1,822;1,17570;
847;;23/08/2024;08:44:06;794,87610;1,822;1,17570;
848;;23/08/2024;08:44:07;794,84560;1,822;1,17570;
849;;23/08/2024;08:44:08;794,83030;1,803;1,17570;
850;;23/08/2024;08:44:09;794,87610;1,822;1,18630;
851;;23/08/2024;08:44:10;794,84560;1,822;1,17570;
852;;23/08/2024;08:44:11;794,90660;1,822;1,17570;
853;;23/08/2024;08:44:12;794,90660;1,822;1,17570;
854;;23/08/2024;08:44:13;794,87610;1,822;1,17570;
855;;23/08/2024;08:44:14;794,87610;1,822;1,17570;
856;;23/08/2024;08:44:15;794,84560;1,822;1,18630;
857;;23/08/2024;08:44:16;794,87610;1,822;1,17570;
858;;23/08/2024;08:44:17;794,87610;1,842;1,18630;
859;;23/08/2024;08:44:18;794,87610;1,842;1,18630;
860;;23/08/2024;08:44:19;794,87610;1,822;1,18630;
861;;23/08/2024;08:44:20;794,84560;1,842;1,18630;
862;;23/08/2024;08:44:21;794,87610;1,842;1,18630;
863;;23/08/2024;08:44:22;794,84560;1,842;1,18630;
864;;23/08/2024;08:44:23;794,87610;1,842;1,18630;
865;;23/08/2024;08:44:24;794,87610;1,842;1,18630;
866;;23/08/2024;08:44:25;794,87610;1,842;1,18630;
867;;23/08/2024;08:44:26;794,84560;1,842;1,18630;
868;;23/08/2024;08:44:27;794,84560;1,842;1,18630;
869;;23/08/2024;08:44:28;794,83030;1,861;1,17570;
870;;23/08/2024;08:44:29;794,87610;1,842;1,18630;
871;;23/08/2024;08:44:30;794,87610;1,861;1,18630;
872;;23/08/2024;08:44:31;794,84560;1,861;1,18630;
873;;23/08/2024;08:44:32;794,84560;1,861;1,18630;
874;;23/08/2024;08:44:33;794,87610;1,861;1,17570;
875;;23/08/2024;08:44:34;794,87610;1,861;1,18630;
876;;23/08/2024;08:44:35;794,84560;1,861;1,18630;
877;;23/08/2024;08:44:36;794,84560;1,861;1,18630;
878;;23/08/2024;08:44:37;794,87610;1,861;1,18630;
879;;23/08/2024;08:44:38;794,84560;1,861;1,17570;
880;;23/08/2024;08:44:39;794,87610;1,861;1,18630;
881;;23/08/2024;08:44:40;794,87610;1,861;1,18630;
882;;23/08/2024;08:44:41;794,90660;1,861;1,18630;
